node_id,degree,clustering,betweenness,pagerank,eigenvector,DB_labels,pagerank_rank,chromosome,start,end,read_count,bases_covered,bin_size,coverage_fraction,total_genes,total_genes_length
173,87.0,0.5626837743918738,0.0008001415661522423,0.00293254531327192,0.04438313660295957,0,244,NC_000007.14,55660000,55665000,61,5000,5000,1.0,0,0
174,104.0,0.5284599276603845,0.0013376478274094057,0.003405776387853046,0.05134293500243535,-1,206,NC_000007.14,55665000,55670000,35,5000,5000,1.0,0,0
175,123.0,0.5269892043182727,0.0018820766773955703,0.00391417497704767,0.06113035175637342,0,147,NC_000007.14,55670000,55675000,63,5000,5000,1.0,0,0
176,138.0,0.5185655347508727,0.0024707149412695984,0.004323626705355967,0.06813757056031,-1,73,NC_000007.14,55675000,55680000,721,5000,5000,1.0,0,0
177,106.0,0.5393772893772893,0.0013173750778130828,0.003453167428868268,0.052934055367325566,0,199,NC_000007.14,55680000,55685000,34985,5000,5000,1.0,0,0
178,137.0,0.5068699012451696,0.002555643039270048,0.0043041319331733625,0.06683355164510654,0,78,NC_000007.14,55685000,55690000,19875,5000,5000,1.0,0,0
179,130.0,0.5330668604651163,0.0021014691055516862,0.004107702312470596,0.0643895793929248,-1,113,NC_000007.14,55690000,55695000,1512,5000,5000,1.0,0,0
180,158.0,0.5159235668789809,0.003254633128421512,0.004865710896861343,0.07792778172419922,0,12,NC_000007.14,55695000,55700000,844,5000,5000,1.0,0,0
181,145.0,0.5078671328671329,0.0028812163564771705,0.0045213408962203935,0.07087253764605073,0,41,NC_000007.14,55700000,55705000,54,5000,5000,1.0,0,0
182,132.0,0.5170881749829118,0.002285822110485496,0.004188530642214395,0.06554610950778111,0,98,NC_000007.14,55705000,55710000,1079,5000,5000,1.0,0,0
183,137.0,0.5263616557734205,0.002317560532859937,0.004291241119142617,0.0681069592263086,0,81,NC_000007.14,55710000,55715000,1603,5000,5000,1.0,0,0
184,109.0,0.5297680858428522,0.0014678896702141843,0.0035394130946153884,0.05393628141008603,-1,191,NC_000007.14,55715000,55720000,9,5000,5000,1.0,0,0
185,127.0,0.5126349206349207,0.002136468313664644,0.004031784794585606,0.0620272374274127,0,131,NC_000007.14,55720000,55725000,10,1286,5000,0.2572,0,0
186,131.0,0.5460942158616577,0.00193624285145982,0.0041203816947302,0.06591339129309742,0,111,NC_000007.14,55725000,55730000,7,321,5000,0.0642,0,0
187,114.0,0.5238621997471555,0.0016006715163355786,0.003670353767544292,0.05671285979473526,-1,176,NC_000007.14,55730000,55735000,1701,2973,5000,0.5946,0,0
188,121.0,0.5239495798319328,0.001891007129067471,0.00386754435806221,0.05952324042265014,-1,155,NC_000007.14,55735000,55740000,121,2788,5000,0.5576,0,0
189,129.0,0.5002422480620154,0.002339567483730575,0.004089401927677097,0.06255957994130912,0,118,NC_000007.14,55740000,55745000,57,1425,5000,0.285,0,0
190,133.0,0.49664584779088594,0.0024767473969040804,0.004199688837290396,0.06424489525388499,1,96,NC_000007.14,55745000,55750000,297,4732,5000,0.9464,1,4262
191,140.0,0.5438431863205088,0.0022376898504732705,0.0043610627659150525,0.07069440186430827,-1,66,NC_000007.14,55750000,55755000,35,1075,5000,0.215,2,12375
192,137.0,0.538235294117647,0.0022365161932195936,0.004286866513234627,0.06862541785270439,2,82,NC_000007.14,55755000,55760000,44,2100,5000,0.42,1,8113
193,146.0,0.5281609195402299,0.0026357909587980547,0.004532494397271811,0.07280749301971742,0,38,NC_000007.14,55760000,55765000,925,1461,5000,0.2922,0,0
194,144.0,0.5377720870678617,0.0024309086740698666,0.004471957728826912,0.07259548627437494,0,48,NC_000007.14,55765000,55770000,103,5000,5000,1.0,0,0
195,165.0,0.5183300912763729,0.0035484046158517153,0.005054053657719663,0.08146191675740033,0,4,NC_000007.14,55770000,55775000,3496,4211,5000,0.8422,0,0
196,164.0,0.517988335984246,0.0034899422037068368,0.005026794372797173,0.08104241999561498,0,7,NC_000007.14,55775000,55780000,38,1089,5000,0.2178,0,0
197,141.0,0.524822695035461,0.0025396754980391793,0.004427934064129517,0.07053724880771528,0,54,NC_000007.14,55780000,55785000,7,323,5000,0.0646,0,0
198,145.0,0.5391414141414141,0.0024898779765234634,0.004501834454030372,0.07268221892336499,0,43,NC_000007.14,55785000,55790000,6,298,5000,0.0596,0,0
199,147.0,0.5386868209730751,0.0026057434952664045,0.004556397427481032,0.07375416740097632,3,36,NC_000007.14,55790000,55795000,105,1487,5000,0.2974,1,69212
200,145.0,0.5402097902097902,0.0025000716985642537,0.00450066589773295,0.07307830347337341,0,44,NC_000007.14,55795000,55800000,113,4941,5000,0.9882,0,0
201,155.0,0.5246583481877599,0.0030579381611893844,0.004781283102994947,0.07675206537058916,0,16,NC_000007.14,55800000,55805000,13,5000,5000,1.0,0,0
202,145.0,0.5525446775446775,0.002323211050954495,0.00449181129392478,0.07364882855684864,0,45,NC_000007.14,55805000,55810000,56,4996,5000,0.9992,0,0
203,141.0,0.5329907502569373,0.0024633752395345453,0.004401878316840747,0.06989927683180071,-1,59,NC_000007.14,55810000,55815000,3,5000,5000,1.0,0,0
204,132.0,0.5392836171462125,0.0020412510862034363,0.004150797838848863,0.06609188163948093,0,105,NC_000007.14,55815000,55820000,12,5000,5000,1.0,0,0
205,141.0,0.5525179856115108,0.0022344880565832196,0.004387755753739718,0.07139539370455895,-1,61,NC_000007.14,55820000,55825000,5,5000,5000,1.0,0,0
206,128.0,0.570803649543807,0.0017001223551116268,0.004032573593247791,0.06533431226566881,0,130,NC_000007.14,55825000,55830000,7,5000,5000,1.0,0,0
207,146.0,0.5476053639846743,0.0024455960724829107,0.004524470832706021,0.07372687047058676,-1,39,NC_000007.14,55830000,55835000,28,5000,5000,1.0,0,0
208,136.0,0.5577667219458264,0.0020133852301277293,0.004251461318847626,0.06897784232650865,-1,87,NC_000007.14,55835000,55840000,15,5000,5000,1.0,0,0
209,116.0,0.5780320366132723,0.0013307177188274404,0.0037050262731769213,0.05988079066332063,1,172,NC_000007.14,55840000,55845000,40,4960,5000,0.992,0,0
210,139.0,0.5620437956204379,0.002081964610863261,0.0043292683691840295,0.07094337233873575,0,72,NC_000007.14,55845000,55850000,8,1823,5000,0.3646,0,0
211,124.0,0.551665355363231,0.0017659528639165703,0.003931478002803514,0.06283227833917805,0,145,NC_000007.14,55850000,55855000,7,347,5000,0.0694,0,0
212,148.0,0.5459882583170255,0.0024937333542211395,0.004576699883828583,0.0748869512357219,-1,34,NC_000007.14,55855000,55860000,8,337,5000,0.0674,0,0
213,134.0,0.5427000336662552,0.002137371517396568,0.004203855278915682,0.06746265371842301,1,94,NC_000007.14,55860000,55865000,8,223,5000,0.0446,1,69212
214,142.0,0.5317122593718339,0.002503703092082335,0.004425314082755026,0.07101586934815105,-1,55,NC_000007.14,55865000,55870000,11,453,5000,0.0906,0,0
215,122.0,0.556198347107438,0.0016370449173106873,0.003877194943469361,0.06181448488107658,0,154,NC_000007.14,55870000,55875000,11,501,5000,0.1002,0,0
216,123.0,0.5296548047447688,0.0018488660469256962,0.003911871062910228,0.06119067883274566,0,148,NC_000007.14,55875000,55880000,227,856,5000,0.1712,0,0
217,115.0,0.5492935879521813,0.001449285021113168,0.0036858416612787015,0.058477094206203194,2,174,NC_000007.14,55880000,55885000,20,3169,5000,0.6338,0,0
218,134.0,0.5497699472562002,0.0020374591577941173,0.004197848120723791,0.06818008813133278,0,97,NC_000007.14,55885000,55890000,198,5000,5000,1.0,1,54769
219,132.0,0.5509101585437464,0.0019135819743682507,0.004140493233252178,0.06746451606267248,3,109,NC_000007.14,55890000,55895000,201,5000,5000,1.0,0,0
220,132.0,0.5505578391074575,0.0020040696759438177,0.004149370818185874,0.06670502379023056,-1,106,NC_000007.14,55895000,55900000,180,5000,5000,1.0,0,0
221,119.0,0.5507750253512965,0.0016209360553901477,0.0037997027377271336,0.05996940491598814,2,160,NC_000007.14,55900000,55905000,87,5000,5000,1.0,0,0
222,133.0,0.5353155616313511,0.0021973347082059882,0.0041867450549600725,0.06585625444836089,0,99,NC_000007.14,55905000,55910000,431,5000,5000,1.0,0,0
223,144.0,0.5187629272136315,0.0027039340738816277,0.004488511913315936,0.07086521338079761,0,46,NC_000007.14,55910000,55915000,3347,5000,5000,1.0,0,0
224,130.0,0.5402131782945736,0.002014248587702643,0.004100793833920547,0.06502182653995152,0,114,NC_000007.14,55915000,55920000,770,5000,5000,1.0,0,0
225,134.0,0.5431761221234905,0.0020969645876495273,0.004203656098287892,0.06747698453645008,-1,95,NC_000007.14,55920000,55925000,2917,5000,5000,1.0,0,0
226,138.0,0.5664448261056247,0.002042601718582977,0.0043029088842949665,0.07061081633844148,0,79,NC_000007.14,55925000,55930000,1935,5000,5000,1.0,0,0
227,130.0,0.5397286821705426,0.001995407443753327,0.004096648845765908,0.06533515498594077,0,116,NC_000007.14,55930000,55935000,948,5000,5000,1.0,0,0
228,143.0,0.5555888522625112,0.0022549518256498903,0.004441876872126025,0.07226294589419412,0,53,NC_000007.14,55935000,55940000,7680,5000,5000,1.0,0,0
229,135.0,0.5431489170687914,0.0021067133904758215,0.0042291572257634885,0.06800554230169817,-1,93,NC_000007.14,55940000,55945000,11790,5000,5000,1.0,1,54769
230,137.0,0.5393246187363835,0.002207644683782173,0.0042846791377749265,0.06882837063868792,-1,83,NC_000007.14,55945000,55950000,3056,5000,5000,1.0,0,0
231,136.0,0.5383084577114428,0.002227686654512011,0.004261305968410916,0.0681602353364566,0,84,NC_000007.14,55950000,55955000,10969,5000,5000,1.0,1,4623
232,112.0,0.5434889434889435,0.0014467292925287414,0.003610958359617551,0.05649934348749468,2,185,NC_000007.14,55955000,55960000,31619,5000,5000,1.0,1,4623
233,120.0,0.53938185443669,0.0017104173778862775,0.0038328933363224824,0.05964769178922321,3,156,NC_000007.14,55960000,55965000,286,5000,5000,1.0,1,35594
234,128.0,0.5418072740907387,0.0019323667640113746,0.004045244523259484,0.06416026865878387,0,127,NC_000007.14,55965000,55970000,1078,5000,5000,1.0,0,0
235,126.0,0.5353548387096774,0.001882363215205471,0.003990981086161737,0.06317816845621722,0,137,NC_000007.14,55970000,55975000,619,5000,5000,1.0,0,0
236,107.0,0.5602186563216364,0.0012439759847230683,0.003469704412996127,0.05482101683622811,0,198,NC_000007.14,55975000,55980000,14188,5000,5000,1.0,0,0
237,119.0,0.5308360632388549,0.0017555575788819513,0.003805608313737173,0.05940791255176185,-1,159,NC_000007.14,55980000,55985000,47490,5000,5000,1.0,0,0
238,132.0,0.5312977099236641,0.0021221351768229606,0.004155586672700508,0.06592848604104609,-1,104,NC_000007.14,55985000,55990000,7896,5000,5000,1.0,0,0
239,107.0,0.5547169811320755,0.0012518133481326519,0.0034734281556754467,0.054222454386577086,-1,197,NC_000007.14,55990000,55995000,20676,5000,5000,1.0,0,0
240,110.0,0.5441726129799525,0.0013820176233563923,0.0035594761614541662,0.05512925221284388,1,188,NC_000007.14,55995000,56000000,105883,5000,5000,1.0,0,0
241,119.0,0.5648268868607852,0.0015110894580341887,0.003792505557564674,0.06085693447112089,3,161,NC_000007.14,56000000,56005000,6905,5000,5000,1.0,1,35594
242,129.0,0.5561023622047244,0.0018437315471594362,0.004065337918644681,0.06557710412875771,0,122,NC_000007.14,56005000,56010000,847,5000,5000,1.0,0,0
243,127.0,0.5453968253968254,0.0018536523324256414,0.004014901371425017,0.06408227915378073,-1,132,NC_000007.14,56010000,56015000,14606,5000,5000,1.0,1,40380
244,101.0,0.5836363636363636,0.0009852966588156599,0.0033033864195866733,0.05239757628811216,-1,220,NC_000007.14,56015000,56020000,14602,5000,5000,1.0,0,0
245,109.0,0.5560747663551402,0.0012724433826652936,0.0035226569316440595,0.05583151188472758,-1,194,NC_000007.14,56020000,56025000,6478,5000,5000,1.0,0,0
246,118.0,0.5545415036940461,0.0015644862722252126,0.0037675924574926073,0.06011081361414957,0,165,NC_000007.14,56025000,56030000,1310,5000,5000,1.0,0,0
247,127.0,0.5688038995125609,0.0016724706155637865,0.004001752398144617,0.06526798020316349,-1,135,NC_000007.14,56030000,56035000,3119,5000,5000,1.0,0,0
248,126.0,0.5554285714285714,0.00178526355452006,0.003983140671675231,0.06412793193284667,0,139,NC_000007.14,56035000,56040000,73,5000,5000,1.0,0,0
249,114.0,0.5423514538558787,0.0015252373693241462,0.0036703649060828548,0.05682587227942373,0,175,NC_000007.14,56040000,56045000,121,5000,5000,1.0,0,0
250,122.0,0.5402203856749311,0.0017513914169797876,0.003884517237911996,0.06088917233195785,0,152,NC_000007.14,56045000,56050000,66,5000,5000,1.0,0,0
