node_id,degree,clustering,betweenness,pagerank,eigenvector,DB_labels,pagerank_rank,chromosome,start,end,read_count,bases_covered,bin_size,coverage_fraction,total_genes,total_genes_length
174,47.0,0.25624421831637373,0.0016751393705269364,0.0031386581214788655,0.044460895640048854,1,207,NC_000007.14,55665000,55670000,35,5000,5000,1.0,0,0
175,60.0,0.2576271186440678,0.002877678201969064,0.00384925593425308,0.0559452450124772,2,134,NC_000007.14,55670000,55675000,63,5000,5000,1.0,0,0
176,84.0,0.26161790017211706,0.0057387367194298424,0.005146291040231095,0.07924833357260389,1,26,NC_000007.14,55675000,55680000,721,5000,5000,1.0,0,0
177,48.0,0.28862164662349676,0.0016908318548915636,0.0031934487676452765,0.04572601618954872,2,205,NC_000007.14,55680000,55685000,34985,5000,5000,1.0,0,0
178,66.0,0.27226107226107227,0.003391126232842945,0.004168680377182725,0.06312676684970935,2,101,NC_000007.14,55685000,55690000,19875,5000,5000,1.0,0,0
179,65.0,0.2683531746031746,0.003239149005656156,0.0041197533104095525,0.06153982912434316,1,108,NC_000007.14,55690000,55695000,1512,5000,5000,1.0,0,0
180,87.0,0.27879616963064296,0.005934238595845625,0.005314860882177006,0.08266103157474654,2,21,NC_000007.14,55695000,55700000,844,5000,5000,1.0,0,0
181,75.0,0.2943354313217327,0.003799851316036261,0.004623956600317695,0.07516226125460056,2,57,NC_000007.14,55700000,55705000,54,5000,5000,1.0,0,0
182,63.0,0.27854582693292373,0.002582256251373741,0.00397090010239217,0.06232875310758838,2,122,NC_000007.14,55705000,55710000,1079,5000,5000,1.0,0,0
183,66.0,0.2841346153846154,0.00291356127748612,0.004141621037392522,0.06426338301315529,2,107,NC_000007.14,55710000,55715000,1603,5000,5000,1.0,0,0
184,45.0,0.32727272727272727,0.0012281741536818798,0.0030055065822188155,0.045636067419485525,1,218,NC_000007.14,55715000,55720000,9,5000,5000,1.0,0,0
185,55.0,0.2915824915824916,0.0022508705314560405,0.003566144221512905,0.05273188132247101,2,166,NC_000007.14,55720000,55725000,10,1286,5000,0.2572,0,0
186,62.0,0.3087431693989071,0.0023841063908015226,0.00392404934786281,0.06081206121452356,4,128,NC_000007.14,55725000,55730000,7,321,5000,0.0642,0,0
187,58.0,0.29636591478696744,0.002257280139166118,0.0037102461705349294,0.057523347847231406,2,154,NC_000007.14,55730000,55735000,1701,2973,5000,0.5946,0,0
188,57.0,0.2831168831168831,0.002600653504029253,0.0036957966427307535,0.053853482497327555,1,156,NC_000007.14,55735000,55740000,121,2788,5000,0.5576,0,0
189,79.0,0.25024342745861733,0.005579899490544614,0.0049023211129294135,0.07171955632279722,1,41,NC_000007.14,55740000,55745000,57,1425,5000,0.285,0,0
190,95.0,0.2412094064949608,0.008215505617952675,0.005768054850252004,0.08607674006266419,2,5,NC_000007.14,55745000,55750000,297,4732,5000,0.9464,1,4262
191,60.0,0.2887200467562829,0.002613223611496791,0.003834684957376246,0.05743680193801669,2,139,NC_000007.14,55750000,55755000,35,1075,5000,0.215,2,12375
192,70.0,0.28601875532821824,0.003440413548089079,0.004364779835912516,0.06778816214887931,2,85,NC_000007.14,55755000,55760000,44,2100,5000,0.42,1,8113
193,84.0,0.27137119908204244,0.005694603878257049,0.005143334587105855,0.07985833283125998,2,27,NC_000007.14,55760000,55765000,925,1461,5000,0.2922,0,0
194,63.0,0.29508196721311475,0.002614487981198642,0.0039736074825462795,0.06341632515085308,1,121,NC_000007.14,55765000,55770000,103,5000,5000,1.0,0,0
195,99.0,0.2699347780349253,0.00759032848152521,0.0059475216177850825,0.09525556217918672,2,4,NC_000007.14,55770000,55775000,3496,4211,5000,0.8422,0,0
196,89.0,0.28779366700715014,0.005636005347362751,0.00538204912732239,0.08767697074955336,2,15,NC_000007.14,55775000,55780000,38,1089,5000,0.2178,0,0
197,77.0,0.2863157894736842,0.004290390682637914,0.004738770534943116,0.07576633822494672,2,51,NC_000007.14,55780000,55785000,7,323,5000,0.0646,0,0
198,70.0,0.30647911338448425,0.0030747284160967062,0.0043449055935482275,0.06955228508828598,4,87,NC_000007.14,55785000,55790000,6,298,5000,0.0596,0,0
199,84.0,0.3200117543344108,0.004236360800995663,0.005080778940065988,0.08604302540735573,2,32,NC_000007.14,55790000,55795000,105,1487,5000,0.2974,1,69212
200,71.0,0.2927536231884058,0.00377664573317933,0.0044356722411071706,0.06928424491677207,2,76,NC_000007.14,55795000,55800000,113,4941,5000,0.9882,0,0
201,85.0,0.270223752151463,0.005433622048702908,0.005189669756036285,0.0810655795979374,5,24,NC_000007.14,55800000,55805000,13,5000,5000,1.0,0,0
202,67.0,0.310719131614654,0.0028920268724225325,0.004179845514442039,0.06864633278901176,2,100,NC_000007.14,55805000,55810000,56,4996,5000,0.9992,0,0
203,70.0,0.30062111801242236,0.003377576814294887,0.004365270152415458,0.06879375087493715,2,84,NC_000007.14,55810000,55815000,3,5000,5000,1.0,0,0
204,54.0,0.33889695210449927,0.001594987061254437,0.0034822573014168393,0.05433537945502863,2,178,NC_000007.14,55815000,55820000,12,5000,5000,1.0,0,0
205,79.0,0.3219733852645245,0.003823437131997961,0.004820147488714335,0.07934956103160197,1,47,NC_000007.14,55820000,55825000,5,5000,5000,1.0,0,0
206,66.0,0.34278846153846154,0.0022706082180535686,0.004106086737568745,0.0684012761498237,2,111,NC_000007.14,55825000,55830000,7,5000,5000,1.0,0,0
207,90.0,0.3081148564294632,0.005424085164284577,0.005425020121175548,0.08918557132689943,2,12,NC_000007.14,55830000,55835000,28,5000,5000,1.0,0,0
208,80.0,0.3018500486854917,0.004258598339828223,0.004902994637455053,0.07775654141207239,1,39,NC_000007.14,55835000,55840000,15,5000,5000,1.0,0,0
209,56.0,0.32727272727272727,0.0017716525476707923,0.0035833694906809775,0.05728575768252287,2,163,NC_000007.14,55840000,55845000,40,4960,5000,0.992,0,0
210,73.0,0.2987062404870624,0.003581361832860633,0.004515505967634611,0.07239014752319256,1,66,NC_000007.14,55845000,55850000,8,1823,5000,0.3646,0,0
211,60.0,0.3129943502824859,0.0023845093001713773,0.003815736336601344,0.06040861471471082,2,141,NC_000007.14,55850000,55855000,7,347,5000,0.0694,0,0
212,75.0,0.3272072072072072,0.003374102079804808,0.004599444989987218,0.0780327204195725,1,62,NC_000007.14,55855000,55860000,8,337,5000,0.0674,0,0
213,61.0,0.33934426229508197,0.002100654560659701,0.003849168020595253,0.06299830836887903,2,135,NC_000007.14,55860000,55865000,8,223,5000,0.0446,1,69212
214,72.0,0.2875586854460094,0.003888506189396487,0.004488350237165872,0.06948238271659549,2,69,NC_000007.14,55865000,55870000,11,453,5000,0.0906,0,0
215,51.0,0.29714285714285715,0.0016298946492412632,0.003332218313249812,0.05107575938810019,2,190,NC_000007.14,55870000,55875000,11,501,5000,0.1002,0,0
216,58.0,0.294615849969752,0.002423121623789857,0.0037283616640872673,0.055596898946311334,2,153,NC_000007.14,55875000,55880000,227,856,5000,0.1712,0,0
217,50.0,0.3020408163265306,0.0015743312092023833,0.0032737371531892426,0.050856225381533435,2,197,NC_000007.14,55880000,55885000,20,3169,5000,0.6338,0,0
218,81.0,0.3154320987654321,0.0040552616066317475,0.004924144519809525,0.08331683305860357,2,37,NC_000007.14,55885000,55890000,198,5000,5000,1.0,1,54769
219,72.0,0.30704225352112674,0.003443370657446166,0.0044621912342509805,0.07153832682505291,2,74,NC_000007.14,55890000,55895000,201,5000,5000,1.0,0,0
220,60.0,0.26045197740112996,0.002745178592711591,0.00383587904088084,0.05769985005435145,5,138,NC_000007.14,55895000,55900000,180,5000,5000,1.0,0,0
221,60.0,0.2937853107344633,0.0026170040038091835,0.003837167930453779,0.05855089138253505,2,137,NC_000007.14,55900000,55905000,87,5000,5000,1.0,0,0
222,70.0,0.28695652173913044,0.003590942883240976,0.004384349295342951,0.0663062145295608,2,80,NC_000007.14,55905000,55910000,431,5000,5000,1.0,0,0
223,64.0,0.2939068100358423,0.002758359449358002,0.0040415065836750695,0.06221804793838735,2,117,NC_000007.14,55910000,55915000,3347,5000,5000,1.0,0,0
224,82.0,0.28487654320987654,0.0048723911405038805,0.005016677254376595,0.08044683300397935,2,36,NC_000007.14,55915000,55920000,770,5000,5000,1.0,0,0
225,68.0,0.33143107989464443,0.002861994722755523,0.004228019214084918,0.07063252823495249,2,96,NC_000007.14,55920000,55925000,2917,5000,5000,1.0,0,0
226,75.0,0.31423423423423424,0.003647499073799593,0.0046082527092325045,0.07658619689949564,2,59,NC_000007.14,55925000,55930000,1935,5000,5000,1.0,0,0
227,59.0,0.3297035692679976,0.0020455950819415073,0.003744138990698496,0.06079872604830115,2,151,NC_000007.14,55930000,55935000,948,5000,5000,1.0,0,0
228,71.0,0.317907444668008,0.003209750522010416,0.004399945262629768,0.0715224915799366,2,78,NC_000007.14,55935000,55940000,7680,5000,5000,1.0,0,0
229,66.0,0.289044289044289,0.0030557175209661273,0.004145157624420449,0.06475994218838181,1,105,NC_000007.14,55940000,55945000,11790,5000,5000,1.0,1,54769
230,56.0,0.3387205387205387,0.0016030192131533479,0.0035734590650780594,0.05877346355191635,2,164,NC_000007.14,55945000,55950000,3056,5000,5000,1.0,0,0
231,70.0,0.31635610766045547,0.003209640842646405,0.004344911314840395,0.07196892952093045,2,86,NC_000007.14,55950000,55955000,10969,5000,5000,1.0,1,4623
232,55.0,0.3361285814116003,0.0017939353818997854,0.0035360022269163138,0.056769198582116154,2,173,NC_000007.14,55955000,55960000,31619,5000,5000,1.0,1,4623
233,61.0,0.3152542372881356,0.0023054789572267524,0.003864461128486425,0.06189784577066553,1,133,NC_000007.14,55960000,55965000,286,5000,5000,1.0,1,35594
234,59.0,0.31699939503932245,0.002154466352543776,0.0037686489398420283,0.0577378237542345,2,145,NC_000007.14,55965000,55970000,1078,5000,5000,1.0,0,0
235,55.0,0.3151515151515151,0.0019570395694845583,0.00354773348472989,0.05530773121502764,2,170,NC_000007.14,55970000,55975000,619,5000,5000,1.0,0,0
236,49.0,0.358843537414966,0.001283627267829571,0.0032071850571924673,0.05123048664807032,2,204,NC_000007.14,55975000,55980000,14188,5000,5000,1.0,0,0
237,51.0,0.28784313725490196,0.0018878288283255826,0.0033453633804184655,0.0506605565336901,2,188,NC_000007.14,55980000,55985000,47490,5000,5000,1.0,0,0
238,58.0,0.2752571082879613,0.002503384516267598,0.003731543402633312,0.05595145101956413,2,152,NC_000007.14,55985000,55990000,7896,5000,5000,1.0,0,0
239,55.0,0.3165618448637317,0.001828525976463742,0.003545090122592787,0.05492122289649124,1,171,NC_000007.14,55990000,55995000,20676,5000,5000,1.0,0,0
240,49.0,0.3200354609929078,0.0016083184430248647,0.003243881840823934,0.046875559947540925,5,201,NC_000007.14,55995000,56000000,105883,5000,5000,1.0,0,0
241,53.0,0.3469079939668175,0.0014008736487444802,0.0034126719215463704,0.056265380946351244,2,183,NC_000007.14,56000000,56005000,6905,5000,5000,1.0,1,35594
242,64.0,0.33384536610343063,0.0023888452038472734,0.004016796743496003,0.06576017664023567,2,119,NC_000007.14,56005000,56010000,847,5000,5000,1.0,0,0
243,57.0,0.3448051948051948,0.0017662987730214254,0.0036337760140649536,0.05935004702191886,2,158,NC_000007.14,56010000,56015000,14606,5000,5000,1.0,1,40380
244,48.0,0.36436170212765956,0.001121174965288592,0.003139385349360105,0.05232674275748159,1,206,NC_000007.14,56015000,56020000,14602,5000,5000,1.0,0,0
245,50.0,0.3358843537414966,0.0013493626118805592,0.0032639166459286833,0.05141877619973995,1,199,NC_000007.14,56020000,56025000,6478,5000,5000,1.0,0,0
246,50.0,0.3110204081632653,0.0016528394470091325,0.003282449835067713,0.0495756142775015,1,196,NC_000007.14,56025000,56030000,1310,5000,5000,1.0,0,0
247,62.0,0.331041776837652,0.0022155821105361274,0.0039051656455172624,0.06344419753099577,2,131,NC_000007.14,56030000,56035000,3119,5000,5000,1.0,0,0
248,56.0,0.3220779220779221,0.0020962383949537223,0.00360787443938373,0.05555895126822316,2,161,NC_000007.14,56035000,56040000,73,5000,5000,1.0,0,0
249,53.0,0.3243831640058055,0.0018834856623564872,0.0034531256305563008,0.05236567353860378,2,180,NC_000007.14,56040000,56045000,121,5000,5000,1.0,0,0
250,64.0,0.2857142857142857,0.0029571560489890843,0.004059990786318872,0.06037730360019517,5,115,NC_000007.14,56045000,56050000,66,5000,5000,1.0,0,0
